$ID,$ID_NAME,Armor,Description,EXP,EXPClass,Element,Icon,Level,Link_Items,Link_Maps,Name,Race,Rank,Size,Stat_ATTACK_MAGICAL_MAX,Stat_ATTACK_MAGICAL_MIN,Stat_ATTACK_PHYSICAL_MAX,Stat_ATTACK_PHYSICAL_MIN,Stat_Accuracy,Stat_BlockPenetration,Stat_BlockRate,Stat_CON,Stat_CriticalDamage,Stat_CriticalDefense,Stat_CriticalRate,Stat_DEFENSE_MAGICAL,Stat_DEFENSE_PHYSICAL,Stat_DEX,Stat_Evasion,Stat_HP,Stat_INT,Stat_SP,Stat_SPR,Stat_STR,Type
57373,boss_Devilglove_Q2,4,"Legend has it that this is an object of an ancient devil whose identity is unknown. According to that legend, even Giltine didn't want to fight against it.",6618,3324,0,boss_devilglove,180,"[{""Chance"": 10.0, ""Item"": ""101134"", ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Chance"": 10.0, ""Item"": ""121126"", ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Chance"": 10.0, ""Item"": ""141134"", ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Chance"": 10.0, ""Item"": ""271126"", ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Chance"": 10.0, ""Item"": ""161134"", ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Chance"": 10.0, ""Item"": ""181127"", ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Chance"": 10.0, ""Item"": ""201133"", ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Chance"": 10.0, ""Item"": ""241116"", ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Chance"": 10.0, ""Item"": ""251108"", ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Chance"": 10.0, ""Item"": ""301101"", ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}]",None,Devilglove,4,0,3,2197,1183,2265,1219,337,472,0,120,335,168,337,1767,1767,55,180,950832,55,2031,64,74,0
57374,boss_Gargoyle_Q1,4,"A common misunderstanding of humans is that they think that the Dievdirbys were created by a mistake. Of course, we all know that is just silly and untrue.",8023,4062,0,boss_sparnanman,199,None,None,Gargoyle,1,0,3,4514,2430,2107,1134,373,373,0,61,318,149,447,1648,1099,40,199,1313872,142,2912,122,40,0
57375,golem_event,4,"Almost Golem in the world originally crafted for good purposes, but now, They have been working caused by the evil spirit.",121,100,1,boss_golem,3,None,None,Golem for Video Directing,4,0,3,73,48,75,50,5,7,0,5,7,2,5,60,60,2,3,4898,2,39,2,3,0
57376,loftlem_blue,1,It is a monster from the demon realm that the Demon King Baiga uses. Baiga likes monsters that reports news from various worlds.,2128,1281,7,mon_loftlem_blue,138,"[{""Chance"": 80.0, ""Item"": ""-1"", ""Quantity_MAX"": 57, ""Quantity_MIN"": 54}, {""Chance"": 7.5, ""Item"": ""645561"", ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Chance"": 1.35, ""Item"": ""501144"", ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Chance"": 1.35, ""Item"": 33053, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Chance"": 0.02, ""Item"": ""680261"", ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Chance"": 0.02, ""Item"": ""685261"", ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Chance"": 0.02, ""Item"": ""643704"", ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Chance"": 0.1, ""Item"": ""143109"", ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Chance"": 0.1, ""Item"": ""203111"", ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Chance"": 0.1, ""Item"": ""273110"", ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}]",None,Pure Loftlem,4,5,0,792,528,814,543,138,193,0,92,249,69,138,571,571,42,138,48654,42,1567,50,57,0
57377,loxodon_green,3,"The only good thing that came from the mutation was that the beast became a bit smaller. Also, the fact that someone had managed to capture one doesn't mean that it is any less dangerous.",4380,2354,7,mon_rudas_loxodon,163,"[{""Chance"": 80.0, ""Item"": ""-1"", ""Quantity_MAX"": 1242, ""Quantity_MIN"": 1180}, {""Chance"": 10.0, ""Item"": ""645582"", ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}]",None,Captured Loxodon,0,5,2,1415,943,2866,1910,163,163,0,67,444,65,195,609,914,100,163,126349,33,1514,33,100,0
57378,Siaulago_knife_orange,1,"It is certain that Siaulamb is a species that existed before Medzio Diena. However, it is strange that it wasn't discovered by humans within the thousand years of the kingdom history. And when the strange things occurred, they too appeared under that influence and unfortunately they are against the humans. It is unknown if it sheds it's skin because of Medzio Diena or if it was always like this. ",0,0,7,mon_siaulago_knife_orange,1,None,None,Orange Siaulamb Warrior,5,2,1,63,42,67,44,1,0,0,3,3,0,0,29,29,1,0,698,1,13,1,3,0
57379,Onion_Red_elite,1,"Not a particularly strong monster, but you might end up crying if you attack it without thinking twice. Has a tendency of becoming red as it ages.",122,124,7,mon_onion_red_elite,12,"[{""Chance"": 10.0, ""Item"": ""512148"", ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Chance"": 10.0, ""Item"": ""582116"", ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Chance"": 1.0, ""Item"": ""223104"", ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Chance"": 1.6, ""Item"": 30063, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Chance"": 1.6, ""Item"": ""640015"", ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}]",None,Big Red Kepa,5,5,2,76,51,82,54,21,10,0,10,22,9,6,41,41,5,0,2407,5,138,5,8,0
57380,Goblin_Miners_Q1,3,It is hard to determine whether their mining roles are permanent since little is known about the Vubbe's social system.,118,124,1,mon_goblin_miners,16,None,None,Vubbe Miner,0,5,1,68,37,148,79,16,16,0,8,40,6,19,28,42,12,16,1995,4,152,4,12,0
57381,P_boss_ginklas,4,"Current Ginklas is caught by madness, so there is no chance to show his original rationality.",120,93,2,boss_ginklas,1,None,None,Ginklas,4,0,3,68,45,70,47,1,2,0,3,3,0,1,55,55,1,1,3490,1,26,2,2,0
57382,P_boss_stone_whale,4,"As a monster of mineral-type mutation, it is unclear why it bears resemblance to a whale.",120,93,1,boss_stone_whale,1,None,None,Stone Whale,4,0,3,74,40,76,41,1,2,0,3,3,0,1,55,55,1,1,3490,1,26,2,2,0
57383,P_boss_BiteRegina,4,Insect-type monsters mutated during Medzio Diena are known to have queens or other monarch entities.,120,93,7,boss_biteregina,1,None,None,Biteregina,2,0,3,102,68,106,70,1,2,0,2,9,0,2,36,36,4,1,3489,1,13,1,2,0
57384,P_boss_Throneweaver,1,"Powerful insect-type monsters tend to become either vicious hunters or influential individuals. The latter group, in which the Throneweaver is included, is particularly dangerous, as they often side with demons.",120,93,7,boss_throneweaver,1,"[{""Chance"": 0.13, ""Item"": ""640003"", ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Chance"": 0.13, ""Item"": ""640006"", ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Chance"": 0.13, ""Item"": ""640009"", ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Chance"": 10.0, ""Item"": ""644051"", ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}]",None,Throneweaver,1,0,3,122,81,60,40,1,1,0,1,3,0,2,47,31,1,1,4360,4,39,3,1,0
57385,P_boss_Rocktortuga,4,"When Rocktortuga first appeared, many soldiers had difficulties retreating due to it's stubborness. As time went by, the weakness on its body was made known, but it's not easy to attack weakness of Rocktortuga.",120,93,1,boss_rocktortuga,1,None,None,Rocktortuga,4,0,3,74,40,76,41,1,2,0,3,3,0,1,55,55,1,1,3490,1,26,2,2,0
57386,P_boss_TombLord,4,"A long time ago, he was the hidden guardian who used to protect graves from robbers.",120,93,0,boss_tomblord,1,None,None,Tomb Lord,1,0,3,132,71,65,35,1,1,0,1,3,0,2,47,31,1,1,4360,4,39,3,1,0
57387,P_boss_archon,4,Archon belongs to a high class in the demon realm and he is responsible for many things besides the battles.,120,93,2,boss_archon,1,None,None,Archon,4,0,3,68,45,70,47,1,2,0,3,3,0,1,55,55,1,1,3490,1,26,2,2,0
57388,P_boss_werewolf,3,Werewolves have been drifting diverse worlds from a long time ago. They don't belong to any world and they think Medzio Diena will be a good chance for them.,120,93,0,boss_werewolf,1,None,None,Werewolf,0,0,3,80,53,157,104,1,1,0,2,7,0,2,32,49,3,1,4361,1,13,1,3,0
57389,P_boss_chafer_sout,3,"Although it does not affect humans, this monster strongly dislikes other insect types besides itself, particularly bee-type monsters.",120,93,7,boss_chafer,1,None,None,Chafer,2,0,3,161,69,165,70,1,2,0,2,9,0,2,36,36,4,1,3489,1,13,1,2,0
57390,P_boss_Ironbaum,4,"There's a rumor going around that Ironbaum used to be the target of practice for the demons. Regardless of what their origin is, they are threats to us now.",120,93,2,boss_ironbaum,1,"[{""Chance"": 0.13, ""Item"": ""640003"", ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Chance"": 0.13, ""Item"": ""640006"", ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Chance"": 0.13, ""Item"": ""640009"", ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Chance"": 10.0, ""Item"": ""644052"", ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}]",None,Ironbaum,4,0,3,74,40,76,41,1,2,0,3,3,0,1,55,55,1,1,3490,1,26,2,2,0
57391,P_boss_Clymen,3,It likes to hide in dark places or deep forests. It is timid so it only appears and attacks when it thinks the opponent is weak.,120,93,7,boss_clymen,1,None,None,Clymen,5,0,3,115,76,120,80,3,1,0,3,3,1,0,42,42,1,0,5235,1,13,1,3,0
57392,P_boss_Colimencia,1,"Initially, many people underestimated Colimencia, a strong Plant-type monster, since it was in a state of inactivity, but they received severe damage.",120,93,4,boss_colimencia,1,None,None,Colimencia,5,0,3,100,42,106,45,3,1,0,3,3,1,0,42,42,1,0,5235,1,13,1,3,0
57393,P_boss_Mothstem,1,"It is fortunate that there aren't many cases that the host became a monster, but it's a difficult phenomenon to understand.",120,93,5,boss_mothstem,1,None,None,Mothstem,2,0,3,102,68,106,70,1,2,0,2,9,0,2,36,36,4,1,3489,1,13,1,2,0
57394,P_boss_Harpeia,3,"Though it is a legend that cannot be confirmed, but Harpeia used to follow Goddess Laima instead of the demons.",120,93,5,boss_harpeia,1,None,None,Harpeia,1,0,3,187,80,94,40,1,1,0,1,3,0,2,47,31,1,1,4360,4,39,3,1,0
57395,P_boss_Moldyhorn,3,Humans and monsters have the tendency to harass others that are weaker than them.,120,93,7,boss_moldyhorn,1,None,None,Moldyhorn,0,0,3,80,53,157,104,1,1,0,2,7,0,2,32,49,3,1,4361,1,13,1,3,0
57396,P_boss_necrovanter,2,He has the tendency to control evil spirits and steal the power from those who do not obey him in order to accumulate even greater power.,120,93,0,boss_necrovanter,1,None,None,Necroventer,1,0,3,132,71,65,35,1,1,0,1,3,0,2,47,31,1,1,4360,4,39,3,1,0
57397,Colifly_black,1,"Colifly are the rookies of the demonic world, only appearing after Medzio Diena. They have yet to find their species specialties and are still in the process of creating societies but aren't looked down upon by other demons. Recently, there have been increases in specimen that have their own proficiencies such as magic. ",3720,1981,7,mon_colifly_black,185,"[{""Chance"": 80.0, ""Item"": ""-1"", ""Quantity_MAX"": 348, ""Quantity_MIN"": 331}, {""Chance"": 2.5, ""Item"": ""645560"", ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Chance"": 1.28, ""Item"": ""640264"", ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Chance"": 0.47, ""Item"": ""503112"", ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Chance"": 1.0, ""Item"": 30375, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Chance"": 0.02, ""Item"": ""680349"", ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Chance"": 0.02, ""Item"": ""685349"", ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Chance"": 0.23, ""Item"": 19006, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Chance"": 0.02, ""Item"": ""643706"", ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}]",None,Black Colifly,1,5,0,2077,1385,967,645,185,185,0,57,288,74,222,670,447,38,185,102097,133,2714,114,38,0
57398,Colifly_violet,1,"Colifly are the rookies of the demonic world, only appearing after Medzio Diena. They have yet to find their species specialties and are still in the process of creating societies but aren't looked down upon by other demons. Recently, there have been increases in specimen that have their own proficiencies such as magic. ",64,49,7,mon_colifly_purple,1,None,None,Red Colifly,1,5,0,66,44,32,21,1,1,0,1,3,0,1,21,14,1,1,395,4,39,3,1,0
57399,Colifly_yellow,1,"Colifly are the rookies of the demonic world, only appearing after Medzio Diena. They have yet to find their species specialties and are still in the process of creating societies but aren't looked down upon by other demons. Recently, there have been increases in specimen that have their own proficiencies such as magic. ",5748,2942,7,mon_colifly_yellow,232,"[{""Chance"": 80.0, ""Item"": ""-1"", ""Quantity_MAX"": 84, ""Quantity_MIN"": 80}, {""Chance"": 1.15, ""Item"": ""521156"", ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Chance"": 0.02, ""Item"": ""680431"", ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Chance"": 0.02, ""Item"": ""685431"", ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Chance"": 2.13, ""Item"": ""640264"", ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}]",None,Yellow Colifly,1,5,0,2722,1815,1265,843,232,232,0,71,372,92,278,870,580,47,232,164339,165,3393,142,47,0
57400,Kepo_violet,1,"The difference between Kepos and Keposeeds is whether they are the hosts or the fluids. When you think about it, the difference between the hosts and the fluids might seem big, but except for the breeding ability, fluids are equally dangerous. Those of this color usually have fungi growing on them.",2852,1546,7,mon_kepo_violet,161,"[{""Chance"": 80.0, ""Item"": ""-1"", ""Quantity_MAX"": 54, ""Quantity_MIN"": 52}, {""Chance"": 9.5, ""Item"": ""645551"", ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}]",None,Livid Kepo,5,2,0,1410,940,1500,1000,289,144,0,99,291,120,80,610,610,49,0,117480,49,1709,49,83,0
57401,Kepo_yellow,1,"The difference between Kepos and Keposeeds is whether they are the hosts or the fluids. When you think about it, the difference between the hosts and the fluids might seem big, but except for the breeding ability, fluids are equally dangerous. Those of this color are known to hibernate.",64,49,7,mon_kepo_yellow,1,None,None,Yellow Kepo,5,2,0,54,36,58,39,1,0,0,3,3,0,0,22,22,1,0,558,1,13,1,3,0
57402,Kepo_seed,1,"The difference between Kepos and Keposeeds is whether they are the hosts or the fluids. When you think about it, the difference between the hosts and the fluids might seem big, but except for the breeding ability, fluids are equally dangerous.",1661,996,7,mon_kepo_seed,121,"[{""Chance"": 80.0, ""Item"": ""-1"", ""Quantity_MAX"": 39, ""Quantity_MIN"": 37}, {""Chance"": 12.5, ""Item"": ""645552"", ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Chance"": 1.35, ""Item"": ""241113"", ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Chance"": 0.02, ""Item"": ""680241"", ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Chance"": 0.02, ""Item"": ""685241"", ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}]",None,Keposeed,5,5,0,830,553,884,589,217,108,0,75,213,90,60,368,368,37,0,54653,37,1285,37,63,0
57403,Romor,1,"If the monsters that base their origins on plants have an ability to create their offsprings, insides are often not filled.",1846,1068,7,mon_romor,128,"[{""Chance"": 80.0, ""Item"": ""-1"", ""Quantity_MAX"": 41, ""Quantity_MIN"": 39}, {""Chance"": 20.0, ""Item"": ""645556"", ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Chance"": 1.0, ""Item"": ""122110"", ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Chance"": 25.0, ""Item"": ""640038"", ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Chance"": 0.02, ""Item"": ""680247"", ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Chance"": 0.02, ""Item"": ""685247"", ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}]",None,Lomor,5,5,0,894,596,950,633,230,115,0,79,225,96,64,394,394,39,0,61377,39,1357,39,66,0
57404,Kepo,1,"The difference between Kepos and Keposeeds is whether they are the hosts or the fluids. When you think about it, the difference between the hosts and the fluids might seem big, but except for the breeding ability, fluids are equally dangerous.",1687,1007,7,mon_kepo,122,"[{""Chance"": 80.0, ""Item"": ""-1"", ""Quantity_MAX"": 39, ""Quantity_MIN"": 37}, {""Chance"": 8.0, ""Item"": ""645551"", ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Chance"": 1.35, ""Item"": 30285, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Chance"": 0.02, ""Item"": ""680240"", ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Chance"": 0.02, ""Item"": ""685240"", ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Chance"": 0.3, ""Item"": ""163108"", ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}]",None,Kepo,5,5,0,840,560,893,595,219,109,0,76,216,91,61,372,372,38,0,55618,38,1304,38,63,0
57405,Colifly,1,"Colifly are the rookies of the demonic world, only appearing after Medzio Diena. They have yet to find their species specialties and are still in the process of creating societies but aren't looked down upon by other demons. Recently, there have been increases in specimen that have their own proficiencies such as magic. ",2099,1270,7,mon_colifly,137,"[{""Chance"": 80.0, ""Item"": ""-1"", ""Quantity_MAX"": 57, ""Quantity_MIN"": 54}, {""Chance"": 2.5, ""Item"": ""645560"", ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Chance"": 1.35, ""Item"": ""111002"", ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Chance"": 0.02, ""Item"": ""680260"", ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Chance"": 0.02, ""Item"": ""685260"", ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Chance"": 0.02, ""Item"": ""643702"", ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Chance"": 0.1, ""Item"": ""163110"", ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Chance"": 0.1, ""Item"": ""183111"", ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}]",None,Colifly,1,5,0,1421,947,663,442,137,137,0,42,206,54,164,471,314,28,137,55005,99,2016,85,28,0
57406,boss_yonazolem_Q2,4,The difference between a Zolem and a Golem is the movement with a spirit and not by magic.,1329,961,1,boss_yonazolem,76,"[{""Chance"": 10.0, ""Item"": 10006, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Chance"": 10.0, ""Item"": 11006, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Chance"": 10.0, ""Item"": 12007, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Chance"": 10.0, ""Item"": 13007, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Chance"": 10.0, ""Item"": 14006, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Chance"": 10.0, ""Item"": 15008, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Chance"": 10.0, ""Item"": 16006, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Chance"": 10.0, ""Item"": 17004, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}]",None,Yonazolem,4,0,3,684,368,708,381,142,199,0,52,131,71,142,604,604,24,76,155192,24,866,28,32,0
57407,Onion_Big_Q1,1,There are people who try to eat the Large Kepa sometimes. Don't let them.,96,76,7,mon_onion_big,2,None,None,Large Kepa,5,0,2,82,67,85,69,5,2,0,4,6,2,1,44,44,2,0,5241,2,32,2,3,0
57408,boss_necrovanter_Q3,2,He has the tendency to control evil spirits and steal the power from those who do not obey him in order to accumulate even greater power.,8655,4263,0,boss_necrovanter,207,"[{""Chance"": 100.0, ""Item"": ""-1"", ""Quantity_MAX"": 1, ""Quantity_MIN"": 1}]",None,Necroventer,1,0,3,4725,2544,2207,1188,388,388,0,63,332,155,465,1721,1147,42,207,1424402,148,3031,127,42,0
57409,seedmia_summon,1,The Seedmia are very troublesome as they are able to shoot seeds over exceptionally long distances.,229,220,7,mon_seedmia,32,None,None,Seedmia,5,5,1,116,62,130,70,57,28,0,22,55,24,16,59,59,11,0,4727,11,350,11,18,0
57410,Mallardu_summon,3,The flowers around its neck are actually real flowers rather than decorations.,238,226,1,mon_mallardu_summon,33,None,None,Mallardu,5,5,1,152,81,167,90,59,29,0,22,56,24,16,63,63,11,0,5011,11,357,11,19,0
57411,gele_of_firepuppet,1,"While it was once a creature created by a wizard using the best magic available, it has now turned hostile to humans due to the influence of the demons.",168,164,0,mon_tower_of_firepuppet_yellow,30,None,None,Gele Shaman Doll,4,2,0,72,59,77,63,30,42,0,22,51,15,30,62,62,10,30,2625,10,350,12,14,0
