$ID,$ID_NAME,Armor,Description,EXP,EXPClass,Element,Icon,Level,Link_Items,Link_Maps,Name,Race,Rank,Size,Stat_ATTACK_MAGICAL_MAX,Stat_ATTACK_MAGICAL_MIN,Stat_ATTACK_PHYSICAL_MAX,Stat_ATTACK_PHYSICAL_MIN,Stat_Accuracy,Stat_BlockPenetration,Stat_BlockRate,Stat_CON,Stat_CriticalDamage,Stat_CriticalDefense,Stat_CriticalRate,Stat_DEFENSE_MAGICAL,Stat_DEFENSE_PHYSICAL,Stat_DEX,Stat_Evasion,Stat_HP,Stat_INT,Stat_SP,Stat_SPR,Stat_STR,Type
57974,Hohen_mage_red,1,호헨은 왕국 건국 이전부터 인간과 경쟁하며 피해를 끼치던 종족입니다. 이들은 예전부터 여신보다는 마족에게 협조적이었으나 인간에게 밀려 그 수가 많지 않아 크게 문제가 되지 않았습니다. 하지만 신수의 날이 바꿔놓은 환경은 이제 인간보다 호헨에게 더 유리하여 장차 인간이 과연 전처럼 이들에게 우위를 차지할 수 있을지 알 수 없습니다. 붉은 호헨은 마족으로 인정받는 단계까지 간 충성스런 호헨이라 합니다.,7127,3563,0,mon_hohen_mage_red,231,None,None,붉은 호헨 메이지,1,5,1,6232,4155,2894,1929,231,231,0,70,371,184,277,2309,1539,47,231,203407,165,3374,141,47,0
57975,Hohen_orben_red,3,호헨은 왕국 건국 이전부터 인간과 경쟁하며 피해를 끼치던 종족입니다. 이들은 예전부터 여신보다는 마족에게 협조적이었으나 인간에게 밀려 그 수가 많지 않아 크게 문제가 되지 않았습니다. 하지만 신수의 날이 바꿔놓은 환경은 이제 인간보다 호헨에게 더 유리하여 장차 인간이 과연 전처럼 이들에게 우위를 차지할 수 있을지 알 수 없습니다. 붉은 호헨은 마족으로 인정받는 단계까지 간 충성스런 호헨이라 합니다.,9884,7416,0,mon_hohen_orben_red,249,None,None,붉은 호헨 올벤,1,5,2,9683,6455,4673,3115,249,249,0,76,411,199,298,2884,1923,50,249,297405,177,3637,152,50,0
57976,Hohen_orben_green,3,"호헨 올벤은 그들 사회에서 예언자 역할을 합니다만, 인간이 점쟁이를 무시하듯이 대접이 좋지는 않습니다.",8695,4562,0,mon_hohen_orben_green,233,None,None,초록 호헨 올벤,1,5,2,8963,5975,4320,2880,233,233,0,71,373,186,279,2682,1788,47,233,258983,166,3400,142,47,0
57977,Hohen_gulak_blue,3,호헨은 왕국 건국 이전부터 인간과 경쟁하며 피해를 끼치던 종족입니다. 이들은 예전부터 여신보다는 마족에게 협조적이었으나 인간에게 밀려 그 수가 많지 않아 크게 문제가 되지 않았습니다. 하지만 신수의 날이 바꿔놓은 환경은 이제 인간보다 호헨에게 더 유리하여 장차 인간이 과연 전처럼 이들에게 우위를 차지할 수 있을지 알 수 없습니다. 특히 이 색의 호헨은 살생을 좋아한다고 합니다.,10116,8005,0,mon_hohen_gulak_blue,252,None,None,푸른 호헨 굴락,1,5,2,9816,6544,4740,3160,252,252,0,77,417,201,302,2922,1948,51,252,304957,179,3683,154,51,0
57978,Hohen_gulak_red,3,호헨은 왕국 건국 이전부터 인간과 경쟁하며 피해를 끼치던 종족입니다. 이들은 예전부터 여신보다는 마족에게 협조적이었으나 인간에게 밀려 그 수가 많지 않아 크게 문제가 되지 않았습니다. 하지만 신수의 날이 바꿔놓은 환경은 이제 인간보다 호헨에게 더 유리하여 장차 인간이 과연 전처럼 이들에게 우위를 차지할 수 있을지 알 수 없습니다. 붉은 호헨은 마족으로 인정받는 단계까지 간 충성스런 호헨이라 합니다.,4380,2354,0,mon_hohen_gulak_red,163,None,None,붉은 호헨 굴락,1,5,2,5836,3891,2830,1887,163,163,0,50,253,130,195,1780,1186,33,163,123012,117,2385,100,33,0
57979,Harugal_blue,4,마군주 하우벅을 추종하는 마족입니다. 이들은 마군주 헬가 세르클에게 자신들의 주인이 찢겨 봉인 당한 후에도 아직 하우벅에게 충성하는 자들이 대부분입니다. 이 색깔의 하루갈은 다른 생명체를 사냥하는 일을 좋아합니다. 물론 배가 고파서는 아닙니다.,10428,8805,4,mon_harugal_blue,256,None,None,푸른 하루갈,1,5,2,8299,4468,3850,2073,256,256,0,78,424,204,307,2971,1981,52,256,315053,182,3736,156,52,0
57980,Harugal_brown,4,마군주 하우벅을 추종하는 마족입니다. 이들은 마군주 헬가 세르클에게 자신들의 주인이 찢겨 봉인 당한 후에도 아직 하우벅에게 충성하는 자들이 대부분입니다. 마계의 태양을 너무 오래 쬐면 이런 색이 됩니다.,8767,4717,4,mon_harugal_brown,234,None,None,갈색 하루갈,1,5,2,7450,4011,3460,1863,234,234,0,71,374,187,280,2694,1796,47,234,261194,167,3420,143,47,0
57981,Elet_blue,1,"엘렛은 예전에는 요정 혹은 정령이었다고 합니다. 이들은 알려지지 않은 계기로 아우슈리네 여신의 저주를 받았으며, 그 이후로 인간 세상에 숨어서 삶을 영위하였습니다. 신수의 날 이후 마족이 본격적으로 세상을 침탈하자 이들은 적극 동참하려는 의지를 보이고 있습니다. 마계에서는 경쟁하는 다른 마족 종족을 암살한 개체들이 상징으로 이런 색으로 치장한다고 합니다.",9021,8194,4,mon_elet_blue,261,None,None,푸른 엘렛,1,5,1,7207,4804,3344,2229,261,261,0,79,432,208,313,2638,1758,53,261,262253,186,3809,159,53,0
57982,Elet_red,1,"엘렛은 예전에는 요정 혹은 정령이었다고 합니다. 이들은 알려지지 않은 계기로 아우슈리네 여신의 저주를 받았으며, 그 이후로 인간 세상에 숨어서 삶을 영위하였습니다. 신수의 날 이후 마족이 본격적으로 세상을 침탈하자 이들은 적극 동참하려는 의지를 보이고 있습니다. 붉은 엘렛은 오래전 화산을 폭발시켰다는 전설도 있습니다.",3357,1859,2,mon_elet_red,156,None,None,붉은 엘렛,1,5,1,3867,2578,1808,1205,156,156,0,48,243,124,187,1463,975,32,156,89586,112,2286,96,32,0
57983,nuo_purple,3,누오의 특이한 점은 그들이 마왕 카르타스의 부하들이라는 점입니다. 카르타스의 잔혹하고 예측할 수 없는 성격에도 불구하고 그 휘하 마족인 누오가 힘을 지니고 상당한 수를 자랑한다는 것이 현재 마족 내부의 사정을 아는 사람이라면 대단하다고 할 수밖에 없습니다. 푸른 누오는 카르타스를 닮아 그 중에서도 특히 살생을 즐깁니다.,9088,8367,0,mon_nuo_purple,262,None,None,푸른 누오,1,5,1,9460,6306,4556,3037,262,262,0,80,433,209,314,2664,1776,53,262,265723,186,3828,160,53,0
57984,nuo_red,3,누오의 특이한 점은 그들이 마왕 카르타스의 부하들이라는 점입니다. 카르타스의 잔혹하고 예측할 수 없는 성격에도 불구하고 그 휘하 마족인 누오가 힘을 지니고 상당한 수를 자랑한다는 것이 현재 마족 내부의 사정을 아는 사람이라면 대단하다고 할 수밖에 없습니다. 천년 전 마계에서 있었던 화산 폭발의 영향을 받은 개체와 그 후손 중 일부가 이런 색입니다.,10121,11047,0,mon_nuo_red,277,None,None,붉은 누오,1,5,1,10092,6728,4848,3232,277,277,0,84,458,221,332,2828,1885,56,277,298328,197,4046,169,56,0
57985,Nuka_blue,3,누카는 마왕 바이가의 휘하로 현재는 마왕 제스티가 길티네에게서 받은 임무를 위해 파견되어 그 임무를 지원중입니다. 다만 제스티는 처음 바이가의 생각과는 달리 이들을 제멋대로 부리고 있습니다. 그 과정에서 제스티에게 징벌을 받은 개체가 주로 이런 색입니다.,9563,9600,0,mon_nuka_blue,269,None,None,푸른 누카,1,5,1,9768,6512,4690,3126,269,269,0,82,444,215,322,2741,1827,54,269,280732,191,3927,164,54,0
57986,Nuka_brown,3,누카는 마왕 바이가의 휘하로 현재는 마왕 제스티가 길티네에게서 받은 임무를 위해 파견되어 그 임무를 지원중입니다. 다만 제스티는 처음 바이가의 생각과는 달리 이들을 제멋대로 부리고 있습니다. 이 색상의 누카는 마계의 태양에 민감한 개체입니다.,9701,9958,0,mon_nuka_brown,271,None,None,갈색 누카,1,5,1,9854,6569,4732,3155,271,271,0,82,448,216,325,2761,1841,55,271,284895,193,3954,165,55,0
57987,Elma_blue,1,"엘마는 제스티의 친위병 가운데 하나로 여러 다양한 임무에 배치되어 있으며, 마계의 수비병 역할도 합니다. 이런 색상의 개체는 우리 세계에 넘어오면서 부작용을 겪고 있다고 합니다.",9632,9778,0,mon_elma_blue,270,None,None,푸른 엘마,1,5,1,7510,5007,3473,2315,270,270,0,82,447,216,324,2751,1834,55,270,282810,192,3947,165,55,0
57988,Elma_red,1,"엘마는 제스티의 친위병 가운데 하나로 여러 다양한 임무에 배치되어 있으며, 마계의 수비병 역할도 합니다. 제스티의 변덕스러운 취햐에 따라 이런 색으로 물들인 개체가 존재합니다.",9840,10319,0,mon_elma_red,273,None,None,붉은 엘마,1,5,1,7601,5067,3515,2343,273,273,0,83,451,218,327,2784,1856,55,273,289458,194,3980,166,55,0
57989,defender_spider_blue,4,마족이 침탈하여 오랜 세월 머문 건물의 석조 조각이나 석물이 변하여 만들어집니다.,9290,8891,0,mon_defender_spider_blue,265,None,None,푸른 수호 거미,1,5,1,7327,4885,3400,2267,265,265,0,81,439,212,318,2697,1798,54,265,272150,189,3874,162,54,0
57990,defender_spider_red,4,마족이 침탈하여 오랜 세월 머문 건물의 석조 조각이나 석물이 변하여 만들어집니다.,9223,8716,0,mon_defender_spider_red,264,None,None,붉은 수호 거미,1,5,1,7295,4863,3384,2256,264,264,0,80,436,211,316,2685,1790,53,264,269769,188,3855,161,53,0
57991,Dumaro_blue,3,"듀마로는 새로 나타난 몬스터는 아니지만, 초목 폭주의 재앙 이후 마족에 의해 독성을 가진 동물이 되었습니다. 이런 색상의 듀마로는 사냥에 능숙하다고 합니다.",123,129,4,mon_dumaro_blue,17,None,None,푸른 듀마로,1,5,1,314,169,138,74,17,17,0,6,25,13,20,82,55,4,17,2090,15,276,13,4,0
57992,Dumaro_yellow,3,"듀마로는 새로 나타난 몬스터는 아니지만, 초목 폭주의 재앙 이후 마족에 의해 독성을 가진 동물이 되었습니다. 마계의 지역인 브림스토니아와 연관이 있다고도 합니다.",9290,8891,7,mon_dumaro_yellow,265,None,None,노란 듀마로,1,5,1,10378,5588,4998,2691,265,265,0,81,439,212,318,2697,1798,54,265,272150,189,3874,162,54,0
57993,boss_poata_Q4,3,포아타는 식물에서 기원한 몬스터로 더 강한 힘을 얻기 위해 마족에게 잘 보일 기회를 찾고 있습니다.,121,100,7,boss_poata,3,None,None,포아타,0,0,3,192,82,383,164,5,5,0,3,11,4,6,70,105,4,3,6114,1,26,1,4,0
57994,boss_woodspirit_Q1,3,"우드스피릿은 개체마다 성격이 천차만별입니다. 이는 겉모습이나 빛깔에 관계없으며, 독자성향부터 마족의 하수인까지 다양합니다. 다만 인간에게 우호적인 개체는 없다고 알려졌습니다.",120,96,1,boss_woodspirit,2,None,None,우드스피릿,5,0,3,278,119,285,122,6,3,0,4,6,5,1,89,89,2,0,6290,2,32,2,3,0
57995,boss_Minotaurs_Q3,3,미노타우로스는 오래 전부터 존재한 몬스터로 신수의 날에 날개가 돋은 개체가 생겼다는 것 말고는 과거나 지금이나 흉폭하고 잔인합니다.,135,129,2,boss_minotaurs,8,None,None,미노타우로스,1,0,3,415,223,194,104,15,15,0,3,12,12,18,113,75,2,8,10493,9,137,7,2,0
57996,boss_Chafer_Q4,3,"어차피 인간에게는 무관한 일이지만, 자신 외에 다른 곤충형을 좋아하지 않으며 특히 벌종류의 몬스터들을 싫어합니다.",142,142,7,boss_chafer,10,None,None,체이퍼,2,0,3,374,160,397,170,13,22,0,6,30,13,24,95,95,10,14,9827,3,112,4,6,0
57997,boss_Spector_m_Q1,2,마족의 영향을 받은 망령이 백 년 이상의 세월을 견뎌내면 더 큰 힘을 부여받고 지위가 상승되기도 합니다.,157,163,0,boss_spector_m,13,None,None,스펙터 군주,1,0,3,378,204,164,88,24,24,0,5,19,19,29,129,86,3,13,14906,12,210,10,3,0
57998,boss_golem_Gray_Q3,4,세계에 존재하는 대부분의 골렘은 본래는 좋은 의도로 만들어졌으나 지금은 악한 기운에 영향을 받아 움직이게 되었습니다.,163,171,1,boss_golem,14,None,None,회색 골렘,4,0,3,215,92,225,96,26,36,0,12,24,26,26,169,169,5,14,12779,5,165,6,7,0
57999,boss_Clymen_Q2,3,어두운 곳이나 깊은 숲 등에서 잠복하길 좋아하는 성격입니다. 소심한 면이 있어 상대가 약하다고 판단하면 모습을 나타내고 공격을 시작합니다.,192,202,7,boss_clymen,18,None,None,클라이멘,5,0,3,306,204,337,224,60,30,0,13,30,50,16,139,139,6,0,23478,6,191,6,11,0
58000,boss_Fireload_Q2,1,가비야 여신을 져버린 이 몬스터는 결국 정령들의 이단자라고 할 수 있습니다.,226,235,2,boss_fireload,22,None,None,파이어로드,1,0,3,499,214,206,88,41,41,0,8,32,33,49,155,103,5,22,22898,18,348,16,5,0
58001,boss_Denoptic_Q2,3,마왕 바이가가 애용하는 마계의 몬스터입니다. 바이가는 이렇게 세상 곳곳의 사정을 그에게 전달하는 기능을 지닌 몬스터를 좋아합니다.,268,271,7,boss_denoptic,26,None,None,덴옵틱,4,0,3,322,138,342,146,48,68,0,20,44,48,48,225,225,9,26,21650,9,297,10,12,0
58002,wendigo_blue,3,이 색상의 웬디고는 일정 수 이상의 사냥과 살생에 성공한 개체라는 의미입니다.,128,135,4,mon_wendigo_blue,18,None,None,푸른 웬디고,1,5,1,321,173,140,75,18,18,0,6,26,14,21,83,55,4,18,2189,16,282,13,4,0
58003,wendigo_white,3,사람을 습격해 먹이로 삼는 포악한 습성을 지닌 몬스터입니다. 이런 색은 마계에선 보기 드문 색채이상입니다.,656,525,2,mon_wendigo,64,None,None,하얀 웬디고,1,5,1,1634,880,774,416,64,64,0,20,93,51,76,462,308,13,64,14874,48,955,41,13,0
58004,wendigo_brown,3,사람을 습격해 먹이로 삼는 포악한 습성을 지닌 몬스터입니다. 마계 태양의 영향을 많은 받은 개체는 이런 빛깔을 보입니다.,656,525,2,mon_wendigo_brown,64,None,None,갈색 웬디고,1,5,1,1634,880,774,416,64,64,0,20,93,51,76,462,308,13,64,14874,48,955,41,13,0
58005,Sec_Onion,1,그리 강한 몬스터는 아니지만 섣불리 공격했다간 눈에서 눈물을 쏟게 될겁니다.,64,49,7,mon_onion,1,None,None,케파,5,5,0,93,62,99,66,1,0,0,3,3,1,0,37,37,1,0,474,1,13,1,3,0
58006,Sec_Leaf_diving,4,잎방개의 속은 비어있지 않습니다.,64,51,1,mon_leaf_diving,2,None,None,잎방개,2,5,0,132,56,137,58,1,2,0,2,10,1,2,33,33,4,2,379,1,32,2,2,0
58007,Sec_Hanaming,1,하나밍이 죽으며 떨어진 잎은 대개 급속히 시듭니다.,84,87,1,hanaming,13,None,None,하나밍,5,5,0,134,72,147,79,23,11,0,10,23,19,6,54,54,5,0,1637,5,145,5,9,0
58008,Sec_Bokchoy,1,보기와 달리 식물의 줄기가 변형된 몬스터입니다.,82,70,1,mon_bokchoy,4,None,None,치넨시,5,5,1,135,58,143,61,7,3,0,5,8,6,2,56,56,2,0,952,2,46,2,4,0
58009,Sec_Popolion_Blue,3,누군가에 의하면 포포리온의 고음은 유리병도 깨뜨릴 수 있다고 합니다.,81,83,1,mon_popolion_blue,12,None,None,포포리온,0,5,0,103,69,221,147,12,12,0,6,32,9,14,38,58,10,12,1273,3,112,3,10,0
58010,Sec_Pokubu,3,겉모습이 어떻든 포쿠부는 흉폭한 야수입니다. ,76,76,1,mon_pokubu,10,None,None,포쿠부,0,5,0,127,42,266,88,10,10,0,6,28,8,12,37,56,9,10,1113,3,99,3,9,0
58011,Sec_Jukopus,1,유코푸스의 내부구조는 밝혀지지 않은 연구분야입니다.,72,68,1,mon_jukopus,8,None,None,유코푸스,5,5,0,119,64,129,69,14,7,0,7,14,12,4,47,47,3,0,1146,3,85,3,6,0
58012,boss_moa_Q3,3,여러 종류의 새를 길들이려 노력하는 사람들도 모아에게는 관심이 없는 사람이 많습니다. 왜냐하면 이 새는 너무 많이 먹기 때문입니다.,810,691,0,boss_moa,57,None,None,모아,0,0,3,1031,555,2137,1150,106,106,0,24,139,85,128,450,675,37,57,105393,12,531,12,37,0
58013,boss_Merge_Q2,3,마족이 온갖 개체를 합쳐서 변형시킨 이 몬스터는 그럼에도 마족에게 충성을 보이고 있습니다.,907,745,4,boss_merge,61,None,None,머지,2,0,3,2126,911,2240,960,80,137,0,26,165,80,148,562,562,46,85,96425,13,649,19,26,0
58014,Monster_wood_carving,6,수련자를 위한 연습용 표적입니다.,0,0,6,icon_item_nothing,1,None,None,검 연습대,None,5,1,92,92,92,92,1,1,0,2,5,1,1,48,48,2,0,50,2,26,2,2,0
58015,TerraNymph_brown,3,장난기가 매우 많아 모험가의 물건에 관심이 많으니 소지품 관리에 주의를 요합니다. 마계의 태양을 너무 많이 쬐면 이런 색이 됩니다.,8888,7849,0,mon_terranymph_brown,259,None,None,갈색 테라임프,1,5,1,10117,5448,4871,2622,259,259,0,79,427,207,310,2617,1745,52,259,258275,184,3782,158,52,0
58016,LapeArcher,1,라페 사회가 점점 분화하고 복잡성을 나타내고 있다는 사실은 이들 사이에 작은 차이로도 서로를 구별짓는 행위가 발견되는 것을 보아도 알 수 있습니다. 인간이 보기에 같아 보이는 역할을 담당하는 라페들 사이에도 서로를 구별짓은 호칭이 있기 때문에 인간이 이들을 부르는 명칭에도 그 경향이 반영되고 있습니다.,395,373,7,mon_lapearcher,47,None,None,라페아처,0,5,1,319,212,700,466,47,47,0,20,116,37,56,193,290,31,47,8186,10,438,10,31,0
58017,Gosaru,3,"고슴도치에서 변형된 몬스터라는 추측이 가장 많지만, 확실한 계통은 아직 밝혀지지 않았습니다. 식물에서 변이된 몬스터로 보는 학자들도 많습니다. ",278,253,7,mon_gosaru,37,None,None,고사루,5,5,1,379,253,414,276,66,33,0,25,62,55,18,166,166,12,0,6252,12,397,12,21,0
58018,Ferrot,1,"등 부위에 돋은 가지의 쓰임새는 아직 모릅니다. 변형된 몬스터가 변형 이전의 모습을 아무런 기능성이 없음에도 유지하는 일도 많지만, 나중에 파악하지 못한 용도가 밝혀지는 경우도 많기에 아직 학자들은 어떤 결론도 내리지 않고 있습니다.",203,200,7,mon_ferrot,29,None,None,페롯,5,5,1,190,127,215,143,52,26,0,20,50,43,14,105,105,10,0,4050,10,317,10,17,0
